,name,number,type,greyscale_homogeneity_avg,greyscale_energy_avg,greyscale_contrast_avg,greyscale_dissimilarity_avg,greyscale_ASM_avg,greyscale_correlation_avg
3420,blob-6700-300,-6700-300,0,0.9068173458524125,0.8309894959360262,1740.1843905723922,8.250801346801357,0.6905475815003757,0.8287045475669839
3421,blob-6700-400,-6700-400,0,0.972740908282334,0.9045823402537148,1750.9159155188245,6.870692378328743,0.8182698192106793,0.8228391115665799
3422,blob-6700-500,-6700-500,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3423,blob-6700-600,-6700-600,0,0.9588729209883864,0.8904176886824169,1730.871947760433,7.481274971941639,0.7928451706652444,0.8269886554365243
3424,blob-6700-700,-6700-700,0,0.9416167499458382,0.8717532136771133,1753.8455206611575,8.145885113763901,0.7599554173805138,0.8290342314885562
3425,blob-6700-800,-6700-800,0,0.8900554972930861,0.814217759231769,1788.2126640138763,9.241894500561177,0.6629574394780307,0.831381153550708
3426,blob-6700-900,-6700-900,0,0.9682424952487899,0.899722189817479,1695.2259038873588,6.94736251402918,0.8095004873055857,0.8297713598641616
3427,blob-6700-1000,-6700-1000,0,0.9701912688978751,0.9018969434147776,1764.6820438730742,7.0139483726150385,0.8134190126923395,0.8218804571373939
3428,blob-6700-1100,-6700-1100,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3429,blob-6700-1200,-6700-1200,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3430,blob-6700-1300,-6700-1300,0,0.9608316551762606,0.8916489560117402,1777.7121493725135,7.249223140495872,0.795039070255562,0.8217861293158268
3431,blob-6700-1400,-6700-1400,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3432,blob-6700-1500,-6700-1500,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3433,blob-6700-1600,-6700-1600,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3434,blob-6700-1700,-6700-1700,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
3435,blob-6700-1800,-6700-1800,0,0.9730582655685343,0.9049094893808254,1751.9132231404958,6.870247933884296,0.8188618114393377,0.8227419416691486
